ability,theta_rad,theta_deg,intensity_norm01
Trunk Strength,4.808382089244378,275.5,0.16646029764056275
Trunk Strength,4.817108735504349,276.0,0.16527266296094584
Trunk Strength,4.825835381764321,276.5,0.16409210658191342
Trunk Strength,4.834562028024293,277.0,0.16291954704328795
Trunk Strength,4.843288674284264,277.5,0.16175578489766196
Trunk Strength,4.852015320544236,278.0,0.16060150611577487
Trunk Strength,4.860741966804208,278.50000000000006,0.15945728656133742
Trunk Strength,4.869468613064179,279.0,0.15832359747155803
Trunk Strength,4.878195259324151,279.5,0.1572008118716613
Trunk Strength,4.886921905584122,280.0,0.15608921184432453
Trunk Strength,4.895648551844094,280.5,0.15498899656825157
Trunk Strength,4.904375198104066,281.0,0.15390029103413436
Trunk Strength,4.9131018443640375,281.5,0.15282315534105267
Trunk Strength,4.9218284906240095,282.0,0.15175759447200413
Trunk Strength,4.930555136883981,282.5,0.15070356844377533
Trunk Strength,4.939281783143953,283.0,0.14966100272379435
Trunk Strength,4.948008429403925,283.5,0.1486297988049893
Trunk Strength,4.956735075663896,284.0,0.14760984482902548
Trunk Strength,4.965461721923868,284.5,0.14660102614862802
Trunk Strength,4.974188368183839,285.0,0.14560323572102388
Trunk Strength,4.982915014443811,285.5,0.14461638422684062
Trunk Strength,4.991641660703783,286.0,0.14364040981208523
Trunk Strength,5.000368306963754,286.5,0.14267528735505028
Trunk Strength,5.009094953223726,287.0,0.14172103716513673
Trunk Strength,5.017821599483698,287.50000000000006,0.14077773302659535
Trunk Strength,5.026548245743669,288.0,0.13984550950701327
Trunk Strength,5.035274892003641,288.5,0.1389245684579516
Trunk Strength,5.044001538263612,289.0,0.13801518464340495
Trunk Strength,5.052728184523584,289.5,0.13711771044060664
Trunk Strength,5.061454830783556,290.0,0.13623257956708248
Trunk Strength,5.070181477043527,290.5,0.1353603097976405
Trunk Strength,5.078908123303499,291.0,0.13450150464508948
Trunk Strength,5.08763476956347,291.5,0.133656853988797
Trunk Strength,5.096361415823442,292.0,0.13282713364560864
Trunk Strength,5.105088062083414,292.5,0.1320132038880636
Trunk Strength,5.113814708343385,293.0,0.13121600692512211
Trunk Strength,5.122541354603357,293.5,0.13043656337067733
Trunk Strength,5.1312680008633285,294.0,0.12967596773483633
Trunk Strength,5.1399946471233005,294.5,0.1289353829822199
Trunk Strength,5.1487212933832724,295.0,0.128216034210254
Trunk Strength,5.1574479396432436,295.5,0.12751920150850515
Trunk Strength,5.1661745859032155,296.0,0.12684621206746682
Trunk Strength,5.1749012321631875,296.50000000000006,0.1261984316117608
Trunk Strength,5.183627878423159,297.0,0.1255772552383979
Trunk Strength,5.192354524683131,297.5,0.12498409774550728
Trunk Strength,5.201081170943102,298.0,0.12442038354073609
Trunk Strength,5.209807817203074,298.5,0.12388753622131565
Trunk Strength,5.218534463463046,299.0,0.12338696791957293
Trunk Strength,5.227261109723017,299.5,0.12292006850842307
Trunk Strength,5.235987755982989,300.0,0.12248819476112971
Trunk Strength,5.24471440224296,300.5,0.12209265955837975
Trunk Strength,5.253441048502932,301.0,0.12173472123352395
Trunk Strength,5.262167694762904,301.5,0.1214155731437402
Trunk Strength,5.270894341022875,302.0,0.12113633355092683
Trunk Strength,5.279620987282847,302.5,0.12089803589141494
Trunk Strength,5.288347633542818,303.0,0.12070161950816873
Trunk Strength,5.29707427980279,303.5,0.12054792091311564
Trunk Strength,5.305800926062762,304.0,0.12043766564070636
Trunk Strength,5.314527572322733,304.5,0.12037146074684622
Trunk Strength,5.323254218582705,305.0,0.12034978800007369
Trunk Strength,5.331980864842677,305.50000000000006,0.12037299780438634
Trunk Strength,5.340707511102648,306.0,0.1204413038855425
Trunk Strength,5.34943415736262,306.5,0.12055477876509979
Trunk Strength,5.358160803622591,307.0,0.12071335003898864
Trunk Strength,5.366887449882563,307.5,0.12091679747016311
Trunk Strength,5.375614096142535,308.0,0.12116475089790654
Trunk Strength,5.3843407424025065,308.5,0.12145668895978273
Trunk Strength,5.3930673886624785,309.0,0.12179193861608796
Trunk Strength,5.40179403492245,309.5,0.12216967546103592
Trunk Strength,5.410520681182422,310.0,0.12258892479985709
Trunk Strength,5.419247327442394,310.5,0.12304856346654394
Trunk Strength,5.427973973702365,311.0,0.1235473223531706
Trunk Strength,5.436700619962337,311.5,0.12408378961855725
Trunk Strength,5.445427266222308,312.0,0.1246564145415535
Trunk Strength,5.45415391248228,312.5,0.1252635119823689
Trunk Strength,5.462880558742252,313.0,0.125903267414153
Trunk Strength,5.471607205002223,313.5,0.12657374248640546
Trunk Strength,5.480333851262195,314.0,0.12727288108172205
Trunk Strength,5.489060497522167,314.50000000000006,0.12799851582780716
Trunk Strength,5.497787143782138,315.0,0.12874837502755235
Trunk Strength,5.50651379004211,315.5,0.12952008997121575
Trunk Strength,5.515240436302081,316.0,0.13031120259627324
Trunk Strength,5.523967082562053,316.5,0.13111917346227184
Trunk Strength,5.532693728822025,317.0,0.13194139000991398
Trunk Strength,5.541420375081996,317.5,0.1327751750755671
Trunk Strength,5.550147021341968,318.0,0.13361779563434087
Trunk Strength,5.558873667601939,318.5,0.1344664717467313
Trunk Strength,5.567600313861911,319.0,0.13531838568553392
Trunk Strength,5.576326960121883,319.5,0.13617069122119424
Trunk Strength,5.585053606381854,320.0,0.13702052304496007
Trunk Strength,5.593780252641826,320.5,0.13786500631005671
Trunk Strength,5.602506898901797,321.0,0.13870126627159743
Trunk Strength,5.611233545161769,321.5,0.1395264380060395
Trunk Strength,5.619960191421741,322.0,0.14033767619067283
Trunk Strength,5.6286868376817125,322.5,0.1411321649228964
Trunk Strength,5.6374134839416845,323.0,0.1419071275578894
Trunk Strength,5.6461401302016565,323.50000000000006,0.14265983654174624
Trunk Strength,5.654866776461628,324.0,0.1433876232152475
Trunk Strength,5.6635934227216,324.5,0.14408788756121912
Trunk Strength,5.672320068981571,325.0,0.1447581078659467
Trunk Strength,5.681046715241543,325.5,0.14539585026241994
Trunk Strength,5.689773361501515,326.0,0.14599877812034753
Trunk Strength,5.698500007761486,326.5,0.14656466124498818
Trunk Strength,5.707226654021458,327.0,0.14709138484396328
Trunk Strength,5.715953300281429,327.5,0.1475769582184331
Trunk Strength,5.724679946541401,328.0,0.14801952313242633
Trunk Strength,5.733406592801373,328.5,0.14841736181177642
Trunk Strength,5.742133239061344,329.0,0.14876890452214914
Trunk Strength,5.750859885321316,329.5,0.14907273667409252
Trunk Strength,5.759586531581287,330.0,0.14932760540200019
Trunk Strength,5.768313177841259,330.5,0.14953242556340654
Trunk Strength,5.777039824101231,331.0,0.14968628510518725
Trunk Strength,5.785766470361202,331.5,0.149788449744074
Trunk Strength,5.794493116621174,332.0,0.14983836691043825
Trunk Strength,5.803219762881146,332.50000000000006,0.14983566890658956
Trunk Strength,5.811946409141117,333.0,0.14978017523387369
Trunk Strength,5.820673055401089,333.5,0.14967189404665243
Trunk Strength,5.82939970166106,334.0,0.14951102269577993
Trunk Strength,5.838126347921032,334.5,0.14929794732944118
Trunk Strength,5.846852994181004,335.0,0.14903324152513936
Trunk Strength,5.8555796404409755,335.5,0.14871766393316085
Trunk Strength,5.8643062867009474,336.0,0.14835215491895345
Trunk Strength,5.8730329329609186,336.5,0.14793783219943354
Trunk Strength,5.8817595792208905,337.0,0.14747598547622415
Trunk Strength,5.8904862254808625,337.5,0.14696807007711774
Trunk Strength,5.899212871740834,338.0,0.14641569962555118
Trunk Strength,5.907939518000806,338.5,0.14582063776648121
Trunk Strength,5.916666164260777,339.0,0.14518478898564208
Trunk Strength,5.925392810520749,339.5,0.14451018856763842
Trunk Strength,5.934119456780721,340.0,0.1437989917465796
Trunk Strength,5.942846103040692,340.5,0.1430534621108691
Trunk Strength,5.951572749300664,341.0,0.1422759593312377
Trunk Strength,5.960299395560636,341.50000000000006,0.14146892628803698
Trunk Strength,5.969026041820607,342.0,0.14063487568010416
Trunk Strength,5.977752688080579,342.5,0.1397763762030865
Trunk Strength,5.98647933434055,343.0,0.13889603838989031
Trunk Strength,5.995205980600522,343.5,0.13799650020983564
Trunk Strength,6.003932626860494,344.0,0.13708041252610143
Trunk Strength,6.012659273120465,344.5,0.13615042451308526
Trunk Strength,6.021385919380437,345.0,0.1352091691363597
Trunk Strength,6.030112565640408,345.5,0.13425924879796103
Trunk Strength,6.03883921190038,346.0,0.1333032212487886
Trunk Strength,6.047565858160352,346.5,0.13234358586794961
Trunk Strength,6.056292504420323,347.0,0.13138277040595547
Trunk Strength,6.065019150680295,347.5,0.1304231182848219
Trunk Strength,6.073745796940266,348.0,0.1294668765433705
Trunk Strength,6.082472443200238,348.5,0.12851618451044522
Trunk Strength,6.09119908946021,349.0,0.1275730632824125
Trunk Strength,6.0999257357201815,349.5,0.12663940607426832
Trunk Strength,6.1086523819801535,350.0,0.12571696950603636
Trunk Strength,6.1173790282401255,350.50000000000006,0.12480736587797961
Trunk Strength,6.126105674500097,351.0,0.1239120564795645
Trunk Strength,6.134832320760069,351.5,0.12303234596821494
Trunk Strength,6.14355896702004,352.0,0.12216937784476592
Trunk Strength,6.152285613280012,352.5,0.12132413104327516
Trunk Strength,6.161012259539984,353.0,0.12049741764358303
Trunk Strength,6.169738905799955,353.5,0.11968988170581327
Trunk Strength,6.178465552059927,354.0,0.11890199921698337
Trunk Strength,6.187192198319898,354.5,0.11813407913113078
Trunk Strength,6.19591884457987,355.0,0.11738626547594007
Trunk Strength,6.204645490839842,355.5,0.11665854049086626
Trunk Strength,6.213372137099813,356.0,0.115950728754247
Trunk Strength,6.222098783359785,356.5,0.11526250224995778
Trunk Strength,6.230825429619756,357.0,0.11459338631783766
Trunk Strength,6.239552075879728,357.5,0.11394276642644341
Trunk Strength,6.2482787221397,358.0,0.11330989570171995
Trunk Strength,6.257005368399671,358.5,0.11269390314092685
Trunk Strength,6.265732014659643,359.0,0.11209380243765542
Trunk Strength,6.274458660919615,359.50000000000006,0.11150850134101944
Visual Color Discrimination,0.0,0.0,0.2309008272593658
Visual Color Discrimination,0.008726646259971648,0.5,0.23363130958622866
Visual Color Discrimination,0.017453292519943295,1.0,0.23630491920761293
Visual Color Discrimination,0.026179938779914945,1.5000000000000002,0.23891609951275092
Visual Color Discrimination,0.03490658503988659,2.0,0.2414593747211874
Visual Color Discrimination,0.04363323129985824,2.5,0.2439293726665702
Visual Color Discrimination,0.05235987755982989,3.0000000000000004,0.24632084738984195
Visual Color Discrimination,0.061086523819801536,3.5,0.2486287014104579
Visual Color Discrimination,0.06981317007977318,4.0,0.2508480075452507
Visual Color Discrimination,0.07853981633974483,4.5,0.25297403014669106
Visual Color Discrimination,0.08726646259971647,5.0,0.25500224563555934
Visual Color Discrimination,0.09599310885968812,5.5,0.2569283622074246
Visual Color Discrimination,0.10471975511965978,6.000000000000001,0.2587483385977886
Visual Color Discrimination,0.11344640137963143,6.5,0.26045840179723334
Visual Color Discrimination,0.12217304763960307,7.0,0.262055063615365
Visual Color Discrimination,0.1308996938995747,7.499999999999999,0.26353513600066936
Visual Color Discrimination,0.13962634015954636,8.0,0.2648957450325167
Visual Color Discrimination,0.14835298641951802,8.5,0.2661343435113624
Visual Color Discrimination,0.15707963267948966,9.0,0.2672487220835667
Visual Color Discrimination,0.16580627893946132,9.5,0.26823701884810536
Visual Color Discrimination,0.17453292519943295,10.0,0.26909772740361015
Visual Color Discrimination,0.1832595714594046,10.5,0.2698297033055585
Visual Color Discrimination,0.19198621771937624,11.0,0.2704321689148889
Visual Color Discrimination,0.2007128639793479,11.5,0.2709047166307162
Visual Color Discrimination,0.20943951023931956,12.000000000000002,0.2712473105110548
Visual Color Discrimination,0.2181661564992912,12.5,0.2714602862963786
Visual Color Discrimination,0.22689280275926285,13.0,0.27154434986137554
Visual Color Discrimination,0.23561944901923448,13.5,0.2715005741302558
Visual Color Discrimination,0.24434609527920614,14.0,0.2713303945003705
Visual Color Discrimination,0.2530727415391778,14.500000000000002,0.2710356028276106
Visual Color Discrimination,0.2617993877991494,14.999999999999998,0.2706183400349971
Visual Color Discrimination,0.27052603405912107,15.5,0.2700810874130068
Visual Color Discrimination,0.2792526803190927,16.0,0.2694266566864485
Visual Color Discrimination,0.2879793265790644,16.5,0.26865817892808225
Visual Color Discrimination,0.29670597283903605,17.0,0.26777909240365366
Visual Color Discrimination,0.30543261909900765,17.5,0.2667931294365906
Visual Color Discrimination,0.3141592653589793,18.0,0.265704302383282
Visual Color Discrimination,0.32288591161895097,18.5,0.2645168888116772
Visual Color Discrimination,0.33161255787892263,19.0,0.2632354159769119
Visual Color Discrimination,0.34033920413889424,19.5,0.26186464468785925
Visual Color Discrimination,0.3490658503988659,20.0,0.26040955265794846
Visual Color Discrimination,0.35779249665883756,20.5,0.2588753174323646
Visual Color Discrimination,0.3665191429188092,21.0,0.25726729898190304
Visual Color Discrimination,0.3752457891787809,21.5,0.2555910220513583
Visual Color Discrimination,0.3839724354387525,22.0,0.2538521583474648
Visual Color Discrimination,0.39269908169872414,22.5,0.2520565086481382
Visual Color Discrimination,0.4014257279586958,23.0,0.25020998491115276
Visual Color Discrimination,0.41015237421866746,23.5,0.24831859245651186
Visual Color Discrimination,0.4188790204786391,24.000000000000004,0.2463884122926821
Visual Color Discrimination,0.4276056667386107,24.5,0.2444255836526119
Visual Color Discrimination,0.4363323129985824,25.0,0.24243628680112037
Visual Color Discrimination,0.44505895925855404,25.5,0.24042672617083943
Visual Color Discrimination,0.4537856055185257,26.0,0.23840311387947896
Visual Color Discrimination,0.4625122517784973,26.5,0.23637165367678636
Visual Color Discrimination,0.47123889803846897,27.0,0.23433852536521604
Visual Color Discrimination,0.4799655442984406,27.5,0.23230986973402487
Visual Color Discrimination,0.4886921905584123,28.0,0.23029177404229206
Visual Color Discrimination,0.49741883681838395,28.500000000000004,0.22829025808221798
Visual Color Discrimination,0.5061454830783556,29.000000000000004,0.22631126085000805
Visual Color Discrimination,0.5148721293383273,29.500000000000004,0.22436062784767896
Visual Color Discrimination,0.5235987755982988,29.999999999999996,0.2224440990352458
Visual Color Discrimination,0.5323254218582705,30.5,0.22056729744895043
Visual Color Discrimination,0.5410520681182421,31.0,0.2187357184974709
Visual Color Discrimination,0.5497787143782138,31.5,0.21695471994440693
Visual Color Discrimination,0.5585053606381855,32.0,0.21522951258176184
Visual Color Discrimination,0.5672320068981571,32.5,0.21356515159564537
Visual Color Discrimination,0.5759586531581288,33.0,0.21196652862199528
Visual Color Discrimination,0.5846852994181004,33.5,0.21043836448677758
Visual Color Discrimination,0.5934119456780721,34.0,0.20898520262187775
Visual Color Discrimination,0.6021385919380436,34.5,0.20761140314475404
Visual Color Discrimination,0.6108652381980153,35.0,0.20632113758691165
Visual Color Discrimination,0.619591884457987,35.5,0.2051183842533877
Visual Color Discrimination,0.6283185307179586,36.0,0.20400692419274072
Visual Color Discrimination,0.6370451769779303,36.5,0.20299033775454206
Visual Color Discrimination,0.6457718232379019,37.0,0.20207200170909803
Visual Color Discrimination,0.6544984694978736,37.5,0.20125508690212143
Visual Color Discrimination,0.6632251157578453,38.0,0.2005425564153498
Visual Color Discrimination,0.6719517620178169,38.5,0.19993716420270505
Visual Color Discrimination,0.6806784082777885,39.0,0.19944145417053152
Visual Color Discrimination,0.6894050545377601,39.5,0.1990577596697587
Visual Color Discrimination,0.6981317007977318,40.0,0.19878820336753542
Visual Color Discrimination,0.7068583470577035,40.5,0.1986346974659843
Visual Color Discrimination,0.7155849933176751,41.0,0.19859894423623367
Visual Color Discrimination,0.7243116395776468,41.5,0.19868243683681103
Visual Color Discrimination,0.7330382858376184,42.0,0.19888646038680524
Visual Color Discrimination,0.7417649320975901,42.5,0.1992120932659226
Visual Color Discrimination,0.7504915783575618,43.0,0.19966020861564276
Visual Color Discrimination,0.7592182246175333,43.5,0.20023147601809763
Visual Color Discrimination,0.767944870877505,44.0,0.20092636333200664
Visual Color Discrimination,0.7766715171374766,44.5,0.2017451386679629
Visual Color Discrimination,0.7853981633974483,45.0,0.2026878724885155
Visual Color Discrimination,0.7941248096574199,45.5,0.2037544398217809
Visual Color Discrimination,0.8028514559173916,46.0,0.20494452258067272
Visual Color Discrimination,0.8115781021773633,46.5,0.20625761198319226
Visual Color Discrimination,0.8203047484373349,47.0,0.20769301107250845
Visual Color Discrimination,0.8290313946973066,47.5,0.20924983733869726
Visual Color Discrimination,0.8377580409572782,48.00000000000001,0.2109270254469388
Visual Color Discrimination,0.8464846872172498,48.5,0.2127233300796203
Visual Color Discrimination,0.8552113334772214,49.0,0.21463732890209059
Visual Color Discrimination,0.8639379797371931,49.5,0.21666742566371686
Visual Color Discrimination,0.8726646259971648,50.0,0.21881185344733464
Visual Color Discrimination,0.8813912722571364,50.5,0.22106867808113204
Visual Color Discrimination,0.8901179185171081,51.0,0.22343580172743013
Visual Color Discrimination,0.8988445647770797,51.5,0.22591096666269214
Visual Color Discrimination,0.9075712110370514,52.0,0.22849175926240559
Visual Color Discrimination,0.9162978572970231,52.50000000000001,0.23117561420323932
Visual Color Discrimination,0.9250245035569946,53.0,0.23395981889309594
Visual Color Discrimination,0.9337511498169663,53.5,0.23684151813738413
Visual Color Discrimination,0.9424777960769379,54.0,0.23981771904707358
Visual Color Discrimination,0.9512044423369096,54.5,0.24288529619091487
Visual Color Discrimination,0.9599310885968813,55.0,0.24604099699067458
Visual Color Discrimination,0.9686577348568529,55.5,0.2492814473544197
Visual Color Discrimination,0.9773843811168246,56.0,0.25260315753888307
Visual Color Discrimination,0.9861110273767962,56.5,0.2560025282278182
Visual Color Discrimination,0.9948376736367679,57.00000000000001,0.2594758568091319
Visual Color Discrimination,1.0035643198967394,57.5,0.2630193438295315
Visual Color Discrimination,1.0122909661567112,58.00000000000001,0.2666290996015741
Visual Color Discrimination,1.0210176124166828,58.5,0.2703011509344204
Visual Color Discrimination,1.0297442586766545,59.00000000000001,0.2740314479564056
Visual Color Discrimination,1.038470904936626,59.5,0.2778158709947997
Visual Color Discrimination,1.0471975511965976,59.99999999999999,0.2816502374759551
Visual Color Discrimination,1.0559241974565694,60.5,0.2855303088074707
Visual Color Discrimination,1.064650843716541,61.0,0.2894517972031297
Visual Color Discrimination,1.0733774899765127,61.50000000000001,0.2934103724112185
Visual Color Discrimination,1.0821041362364843,62.0,0.29740166830745557
Visual Color Discrimination,1.090830782496456,62.50000000000001,0.3014212893151677
Visual Color Discrimination,1.0995574287564276,63.0,0.30546481661753444
Visual Color Discrimination,1.1082840750163994,63.50000000000001,0.3095278141297035
Visual Color Discrimination,1.117010721276371,64.0,0.3136058342022731
Visual Color Discrimination,1.1257373675363425,64.5,0.31769442303205914
Visual Color Discrimination,1.1344640137963142,65.0,0.3217891257610855
Visual Color Discrimination,1.1431906600562858,65.5,0.3258854912503385
Visual Color Discrimination,1.1519173063162575,66.0,0.32997907652086733
Visual Color Discrimination,1.160643952576229,66.5,0.33406545086121353
Visual Color Discrimination,1.1693705988362009,67.0,0.33814019960679553
Visual Color Discrimination,1.1780972450961724,67.5,0.3421989276036189
Visual Color Discrimination,1.1868238913561442,68.0,0.3462372623754184
Visual Color Discrimination,1.1955505376161157,68.5,0.35025085701990794
Visual Color Discrimination,1.2042771838760873,69.0,0.35423539286610384
Visual Color Discrimination,1.213003830136059,69.5,0.3581865819305411
Visual Color Discrimination,1.2217304763960306,70.0,0.36210016921550137
Visual Color Discrimination,1.2304571226560024,70.5,0.36597193489700025
Visual Color Discrimination,1.239183768915974,71.0,0.36979769645409255
Visual Color Discrimination,1.2479104151759457,71.5,0.3735733107939982
Visual Color Discrimination,1.2566370614359172,72.0,0.377294676429483
Visual Color Discrimination,1.265363707695889,72.5,0.380957735765826
Visual Color Discrimination,1.2740903539558606,73.0,0.3845584775544814
Visual Color Discrimination,1.2828170002158321,73.5,0.3880929395691863
Visual Color Discrimination,1.2915436464758039,74.0,0.3915572115577453
Visual Color Discrimination,1.3002702927357754,74.5,0.39494743851907305
Visual Color Discrimination,1.3089969389957472,75.0,0.39825982435029833
Visual Color Discrimination,1.3177235852557188,75.5,0.40149063590290335
Visual Color Discrimination,1.3264502315156905,76.0,0.4046362074800555
Visual Color Discrimination,1.335176877775662,76.5,0.4076929457995788
Visual Color Discrimination,1.3439035240356338,77.0,0.41065733543852245
Visual Color Discrimination,1.3526301702956054,77.5,0.41352594476615007
Visual Color Discrimination,1.361356816555577,78.0,0.4162954323625328
Visual Color Discrimination,1.3700834628155487,78.5,0.41896255390994375
Visual Color Discrimination,1.3788101090755203,79.0,0.4215241695340897
Visual Color Discrimination,1.387536755335492,79.5,0.42397725156205374
Visual Color Discrimination,1.3962634015954636,80.0,0.42631889265382533
Visual Color Discrimination,1.4049900478554354,80.5,0.4285463142546676
Visual Color Discrimination,1.413716694115407,81.0,0.4306568753064596
Visual Color Discrimination,1.4224433403753787,81.5,0.4326480811477459
Visual Color Discrimination,1.4311699866353502,82.0,0.4345175925246853
Visual Color Discrimination,1.4398966328953218,82.5,0.4362632346285496
Visual Color Discrimination,1.4486232791552935,83.0,0.43788300607003117
Visual Color Discrimination,1.457349925415265,83.5,0.43937508769648187
Visual Color Discrimination,1.4660765716752369,84.0,0.4407378511554214
Visual Color Discrimination,1.4748032179352084,84.5,0.44196986710629077
Visual Color Discrimination,1.4835298641951802,85.0,0.4430699129825483
Visual Color Discrimination,1.4922565104551517,85.5,0.4440369802078129
Visual Color Discrimination,1.5009831567151235,86.0,0.4448702807728778
Visual Color Discrimination,1.509709802975095,86.5,0.44556925308499806
Visual Color Discrimination,1.5184364492350666,87.0,0.4461335670068591
Visual Color Discrimination,1.5271630954950384,87.5,0.44656312800998454
Visual Color Discrimination,1.53588974175501,88.0,0.44685808037592123
Visual Color Discrimination,1.5446163880149817,88.5,0.44701880938825594
Visual Color Discrimination,1.5533430342749532,89.0,0.44704594246920654
Visual Color Discrimination,1.562069680534925,89.5,0.4469403492260295
Visual Color Discrimination,1.5707963267948966,90.0,0.44670314038464853
Visual Color Discrimination,1.5795229730548683,90.5,0.4463356656005174
Visual Color Discrimination,1.5882496193148399,91.0,0.44583951014960643
Visual Color Discrimination,1.5969762655748114,91.5,0.4452164905153564
Visual Color Discrimination,1.6057029118347832,92.0,0.44446864890024634
Visual Color Discrimination,1.6144295580947547,92.5,0.4435982467031095
Visual Color Discrimination,1.6231562043547265,93.0,0.4426077570152817
Visual Color Discrimination,1.631882850614698,93.5,0.4414998561999095
Visual Color Discrimination,1.6406094968746698,94.0,0.4402774146291055
Visual Color Discrimination,1.6493361431346414,94.5,0.4389434866629558
Visual Color Discrimination,1.6580627893946132,95.0,0.4375012999625152
Visual Color Discrimination,1.6667894356545847,95.5,0.43595424423575896
Visual Color Discrimination,1.6755160819145565,96.00000000000001,0.43430585952088474
Visual Color Discrimination,1.684242728174528,96.5,0.4325598241153059
Visual Color Discrimination,1.6929693744344996,97.0,0.43071994226109733
Visual Color Discrimination,1.7016960206944713,97.5,0.42879013169851354
Visual Color Discrimination,1.710422666954443,98.0,0.4267744111985102
Visual Color Discrimination,1.7191493132144147,98.5,0.4246768881829719
Visual Color Discrimination,1.7278759594743862,99.0,0.4225017465376475
Visual Color Discrimination,1.736602605734358,99.5,0.42025323471768516
Visual Color Discrimination,1.7453292519943295,100.0,0.4179356542392389
Visual Color Discrimination,1.7540558982543013,100.50000000000001,0.4155533486430069
Visual Color Discrimination,1.7627825445142729,101.0,0.4131106930068996
Visual Color Discrimination,1.7715091907742444,101.5,0.4106120840754545
Visual Color Discrimination,1.7802358370342162,102.0,0.40806193106331395
Visual Color Discrimination,1.7889624832941877,102.5,0.40546464717919806
Visual Color Discrimination,1.7976891295541595,103.0,0.40282464190555395
Visual Color Discrimination,1.806415775814131,103.5,0.40014631405760703
Visual Color Discrimination,1.8151424220741028,104.0,0.397434045634089
Visual Color Discrimination,1.8238690683340744,104.5,0.39469219646063497
Visual Color Discrimination,1.8325957145940461,105.00000000000001,0.3919250996159285
Visual Color Discrimination,1.8413223608540177,105.5,0.3891370576202912
Visual Color Discrimination,1.8500490071139892,106.0,0.38633233935672157
Visual Color Discrimination,1.858775653373961,106.5,0.3835151776855438
Visual Color Discrimination,1.8675022996339325,107.0,0.38068976770595114
Visual Color Discrimination,1.8762289458939043,107.5,0.37786026561094305
Visual Color Discrimination,1.8849555921538759,108.0,0.3750307880765477
Visual Color Discrimination,1.8936822384138476,108.5,0.37220541212186586
Visual Color Discrimination,1.9024088846738192,109.0,0.3693881753734185
Visual Color Discrimination,1.911135530933791,109.50000000000001,0.3665830766655556
Visual Color Discrimination,1.9198621771937625,110.0,0.3637940769082892
Visual Color Discrimination,1.928588823453734,110.5,0.36102510015482725
Visual Color Discrimination,1.9373154697137058,111.0,0.35828003480327203
Visual Color Discrimination,1.9460421159736774,111.5,0.3555627348703332
Visual Color Discrimination,1.9547687622336491,112.0,0.35287702127940396
Visual Color Discrimination,1.9634954084936207,112.5,0.3502266831108726
Visual Color Discrimination,1.9722220547535925,113.0,0.3476154787689361
Visual Color Discrimination,1.980948701013564,113.5,0.3450471370263476
Visual Color Discrimination,1.9896753472735358,114.00000000000001,0.3425253579162751
Visual Color Discrimination,1.9984019935335073,114.5,0.34005381344865393
Visual Color Discrimination,2.007128639793479,115.0,0.3376361481368722
Visual Color Discrimination,2.0158552860534504,115.49999999999999,0.33527597932919445
Visual Color Discrimination,2.0245819323134224,116.00000000000001,0.3329768973478089
Visual Color Discrimination,2.033308578573394,116.5,0.33074246544661295
Visual Color Discrimination,2.0420352248333655,117.0,0.3285762196066507
Visual Color Discrimination,2.050761871093337,117.5,0.32648166819533725
Visual Color Discrimination,2.059488517353309,118.00000000000001,0.32446229152206824
Visual Color Discrimination,2.0682151636132806,118.50000000000001,0.32252154132840705
Visual Color Discrimination,2.076941809873252,119.0,0.3206628402556097
Visual Color Discrimination,2.0856684561332237,119.5,0.3188895813357101
Visual Color Discrimination,2.0943951023931953,119.99999999999999,0.3172051275546196
Visual Color Discrimination,2.1031217486531673,120.50000000000001,0.31561281153665954
Visual Color Discrimination,2.111848394913139,121.0,0.3141159353995705
Visual Color Discrimination,2.1205750411731104,121.5,0.3127177708273121
Visual Color Discrimination,2.129301687433082,122.0,0.3114215594048879
Visual Color Discrimination,2.138028333693054,122.50000000000001,0.31023051325500545
Visual Color Discrimination,2.1467549799530254,123.00000000000001,0.3091478160106847
Visual Color Discrimination,2.155481626212997,123.5,0.3081766241510111
Visual Color Discrimination,2.1642082724729685,124.0,0.307320068719191
Visual Color Discrimination,2.17293491873294,124.49999999999999,0.3065812574330341
Visual Color Discrimination,2.181661564992912,125.00000000000001,0.3059632771880807
Visual Color Discrimination,2.1903882112528836,125.5,0.3054691969429791
Visual Color Discrimination,2.199114857512855,126.0,0.3051020709655626
Visual Color Discrimination,2.2078415037728267,126.5,0.30486494240657064
Visual Color Discrimination,2.2165681500327987,127.00000000000001,0.30476084715629176
Visual Color Discrimination,2.2252947962927703,127.50000000000001,0.30479281792778473
Visual Color Discrimination,2.234021442552742,128.0,0.3049638884989761
Visual Color Discrimination,2.2427480888127134,128.5,0.30527709803502995
Visual Color Discrimination,2.251474735072685,129.0,0.30573549540216965
Visual Color Discrimination,2.260201381332657,129.5,0.3063421433747894
Visual Color Discrimination,2.2689280275926285,130.0,0.30710012262942743
Visual Color Discrimination,2.2776546738526,130.5,0.3080125354121753
Visual Color Discrimination,2.2863813201125716,131.0,0.30908250876051485
Visual Color Discrimination,2.2951079663725436,131.5,0.31031319715658956
Visual Color Discrimination,2.303834612632515,132.0,0.31170778448663156
Visual Color Discrimination,2.3125612588924866,132.5,0.3132694851808059
Visual Color Discrimination,2.321287905152458,133.0,0.3150015444091725
Visual Color Discrimination,2.3300145514124297,133.5,0.31690723721286573
Visual Color Discrimination,2.3387411976724017,134.0,0.31898986645497274
Visual Color Discrimination,2.3474678439323733,134.5,0.3212527594829504
