onet_code,xi,chi,skill,value,value_norm01_global
27-2042.00,5.472523339838549,0.1989977722689181,Operation and Control,0.62,0.15048543689320387
27-3011.00,5.558211258494691,0.2543175348706386,Operation and Control,2.0,0.4854368932038835
27-3031.00,6.2710998978844845,0.4621162640866856,Operation and Control,0.0,0.0
27-3041.00,5.969767289222943,0.2000043207488582,Operation and Control,0.25,0.06067961165048544
27-3042.00,1.0734381480031556,0.1198120056733406,Operation and Control,0.0,0.0
27-3043.00,0.1900390522769169,0.3486608822904262,Operation and Control,0.0,0.0
27-3043.05,6.052417750430905,0.2458149952479385,Operation and Control,0.0,0.0
27-3091.00,0.1548390567076126,0.2215219329151614,Operation and Control,0.0,0.0
27-3092.00,5.133080515034269,0.2148703385186707,Operation and Control,1.38,0.3349514563106796
27-4011.00,3.843196663130671,0.0889053621652639,Operation and Control,3.0,0.7281553398058253
27-4012.00,3.046009875978013,0.1651351798827433,Operation and Control,3.0,0.7281553398058253
27-4014.00,3.0383057482530043,0.1945353784682389,Operation and Control,3.25,0.7888349514563107
27-4021.00,3.449862633132294,0.1178372279555783,Operation and Control,2.0,0.4854368932038835
27-4031.00,3.141550516773479,0.1967375025317111,Operation and Control,2.88,0.6990291262135921
27-4032.00,3.0798956076888437,0.1093313454359881,Operation and Control,1.25,0.30339805825242716
29-1011.00,0.1367218351861222,0.2782746532371201,Operation and Control,1.75,0.42475728155339804
29-1021.00,5.5606003654875416,0.0524407634155847,Operation and Control,2.88,0.6990291262135921
29-1022.00,4.9140246329995145,0.1324987402841333,Operation and Control,3.0,0.7281553398058253
29-1023.00,6.131590763971901,0.1110353343577412,Operation and Control,2.0,0.4854368932038835
29-1024.00,3.9924865388359785,0.0683108077939645,Operation and Control,2.25,0.5461165048543689
29-1031.00,0.3134025924497729,0.4282555782204753,Operation and Control,0.0,0.0
29-1041.00,0.0114902194268436,0.2097828480743261,Operation and Control,2.25,0.5461165048543689
29-1051.00,6.180296061332774,0.275812623250258,Operation and Control,0.62,0.15048543689320387
29-1071.00,0.0881991345617762,0.2818636713857794,Operation and Control,0.0,0.0
29-1071.01,0.250080441557057,0.1235824394380656,Operation and Control,3.38,0.8203883495145631
29-1081.00,5.192123066899784,0.1597693086112672,Operation and Control,2.12,0.5145631067961165
29-1122.00,6.262543285393475,0.3373610533949416,Operation and Control,1.0,0.24271844660194175
29-1122.01,6.235023111661424,0.3884301116530124,Operation and Control,2.0,0.4854368932038835
29-1123.00,0.228202695498829,0.3181696109049729,Operation and Control,1.75,0.42475728155339804
29-1124.00,5.816758248748575,0.0525341494046939,Operation and Control,3.5,0.8495145631067961
29-1125.00,0.0395191499627409,0.4710614228318798,Operation and Control,1.25,0.30339805825242716
29-1126.00,0.2965759684835118,0.1229101011616137,Operation and Control,3.0,0.7281553398058253
29-1127.00,0.1069894643843621,0.4382181975184752,Operation and Control,0.75,0.1820388349514563
29-1128.00,0.5957860001909677,0.2929144234981719,Operation and Control,1.75,0.42475728155339804
29-1129.01,0.074645471947321,0.4315322415500066,Operation and Control,0.0,0.0
29-1129.02,0.3094107520658489,0.4176996311227449,Operation and Control,0.0,0.0
29-1131.00,0.1976597540649229,0.2550429958291027,Operation and Control,1.5,0.3640776699029126
29-1141.00,0.1004882188156619,0.3329918539721487,Operation and Control,2.12,0.5145631067961165
29-1141.01,0.0786226912692694,0.34227406570587,Operation and Control,2.88,0.6990291262135921
29-1141.02,0.169366683509951,0.4519280597675216,Operation and Control,0.0,0.0
29-1141.03,0.4234471348707064,0.271555934957323,Operation and Control,2.62,0.6359223300970874
29-1141.04,0.1701184103050311,0.5389456289248785,Operation and Control,1.5,0.3640776699029126
29-1151.00,0.2284493288725316,0.1031430999281043,Operation and Control,2.88,0.6990291262135921
29-1161.00,6.229022864991756,0.4006378488492135,Operation and Control,1.0,0.24271844660194175
29-1171.00,0.0834959969634943,0.4551202479508598,Operation and Control,1.38,0.3349514563106796
29-1181.00,0.1549728961440712,0.3522797099985592,Operation and Control,2.12,0.5145631067961165
29-1211.00,6.282286354901725,0.2212584085719257,Operation and Control,3.12,0.7572815533980582
29-1213.00,0.2294548602964587,0.2965705324273471,Operation and Control,0.38,0.09223300970873786
29-1214.00,0.195704812271081,0.3125455353618612,Operation and Control,2.25,0.5461165048543689
29-1215.00,0.0778141285860616,0.4300939219788117,Operation and Control,0.25,0.06067961165048544
29-1216.00,0.1493323034467844,0.3939957455393187,Operation and Control,0.62,0.15048543689320387
29-1217.00,0.2840402608892227,0.4373577655678421,Operation and Control,0.5,0.12135922330097088
29-1218.00,0.0954733814351888,0.3877450789938165,Operation and Control,1.25,0.30339805825242716
29-1221.00,0.0627860559219104,0.4581779477727477,Operation and Control,0.0,0.0
29-1222.00,0.7680241604628214,0.4238476871164132,Operation and Control,1.25,0.30339805825242716
29-1223.00,0.1549334619370951,0.4885915304064832,Operation and Control,0.38,0.09223300970873786
29-1224.00,0.5232934941937828,0.3615307303925723,Operation and Control,3.0,0.7281553398058253
29-1229.01,0.220450367392218,0.4080123301572923,Operation and Control,0.0,0.0
29-1229.02,6.03877224015323,0.4404958840072958,Operation and Control,0.12,0.029126213592233007
29-1229.03,0.2267444228357163,0.1840271819060462,Operation and Control,2.38,0.5776699029126213
29-1229.04,0.5402695001281204,0.303711600234158,Operation and Control,1.62,0.3932038834951456
29-1229.05,0.5311895995704654,0.5678369303658868,Operation and Control,0.25,0.06067961165048544
29-1229.06,0.273396129640054,0.3635590172937036,Operation and Control,2.5,0.6067961165048543
29-1241.00,0.1725415850526838,0.3132638360908497,Operation and Control,2.25,0.5461165048543689
29-1291.00,0.0806880660084953,0.2273385976044765,Operation and Control,0.38,0.09223300970873786
29-1292.00,5.717136156658347,0.0770398958440665,Operation and Control,1.88,0.45631067961165045
29-1299.01,0.1394802592491123,0.3210113848730574,Operation and Control,0.25,0.06067961165048544
29-1299.02,0.4561645847794168,0.3348197412217752,Operation and Control,0.5,0.12135922330097088
29-2011.00,1.5023170918275777,0.3591581470494813,Operation and Control,3.38,0.8203883495145631
29-2011.01,1.2511483520261015,0.1653806316260279,Operation and Control,2.12,0.5145631067961165
29-2011.02,1.285945152485701,0.2077579001789034,Operation and Control,2.38,0.5776699029126213
29-2011.04,2.331214456695181,0.0794906113623001,Operation and Control,2.5,0.6067961165048543
29-2012.00,1.7784846155365464,0.3884129768765028,Operation and Control,2.75,0.6674757281553398
29-2012.01,3.363480777125064,0.2058481752767267,Operation and Control,2.38,0.5776699029126213
29-2031.00,1.730929964592952,0.1297034565132512,Operation and Control,3.0,0.7281553398058253
29-2032.00,0.4175526746759958,0.0596759341533859,Operation and Control,3.0,0.7281553398058253
29-2033.00,1.5442790221877305,0.178636071280817,Operation and Control,2.75,0.6674757281553398
29-2034.00,2.8489971853004774,0.0161306000482343,Operation and Control,2.88,0.6990291262135921
29-2035.00,1.7690322003941112,0.0944120905562526,Operation and Control,3.12,0.7572815533980582
29-2036.00,1.503118032654405,0.1565557200873154,Operation and Control,1.25,0.30339805825242716
29-2051.00,0.1042700735218774,0.3529800786959569,Operation and Control,2.12,0.5145631067961165
29-2052.00,4.582796507956658,0.2873635158455013,Operation and Control,1.12,0.2718446601941748
29-2053.00,5.786067380679453,0.3784518144825298,Operation and Control,1.12,0.2718446601941748
29-2055.00,3.9795309470771087,0.2712986446147074,Operation and Control,2.75,0.6674757281553398
29-2056.00,4.790326999725889,0.1427088733057311,Operation and Control,2.5,0.6067961165048543
29-2057.00,2.2100278169309147,0.0508236325261482,Operation and Control,1.5,0.3640776699029126
29-2061.00,5.058764592872087,0.1905167129422737,Operation and Control,2.0,0.4854368932038835
29-2081.00,4.349077530550142,0.1698230412972297,Operation and Control,2.0,0.4854368932038835
29-2091.00,1.630508891663729,0.0579089787251363,Operation and Control,2.38,0.5776699029126213
29-2092.00,0.2508924851791057,0.1341661816792186,Operation and Control,0.75,0.1820388349514563
29-2099.01,1.3747132264165691,0.2514670695065764,Operation and Control,3.0,0.7281553398058253
29-2099.05,1.2308584984711164,0.103528731271935,Operation and Control,1.88,0.45631067961165045
29-2099.08,6.211415074401345,0.5733043920986706,Operation and Control,0.0,0.0
29-9091.00,5.994507199603037,0.2193442522506934,Operation and Control,1.75,0.42475728155339804
29-9092.00,0.3325408093849978,0.5267750163201403,Operation and Control,0.0,0.0
29-9093.00,3.929084023874794,0.232753336409295,Operation and Control,2.75,0.6674757281553398
29-9099.01,0.0073591000879568,0.3262840287849968,Operation and Control,0.88,0.21359223300970873
31-1121.00,5.211584596228508,0.341144085690406,Operation and Control,0.38,0.09223300970873786
31-1122.00,5.566215462093154,0.3856309474224317,Operation and Control,1.5,0.3640776699029126
31-1131.00,4.959392440904493,0.2328866852150191,Operation and Control,0.88,0.21359223300970873
31-1132.00,4.356936466197263,0.3060726809782104,Operation and Control,1.25,0.30339805825242716
31-1133.00,5.442298801279307,0.393791191337461,Operation and Control,1.5,0.3640776699029126
31-2011.00,5.867035636521633,0.293127244137682,Operation and Control,1.75,0.42475728155339804
31-2012.00,5.579122882193684,0.2889777864274842,Operation and Control,1.12,0.2718446601941748
31-2021.00,5.243087397748602,0.127599709920627,Operation and Control,1.88,0.45631067961165045
31-2022.00,4.537425852335527,0.2307665476751728,Operation and Control,1.25,0.30339805825242716
31-9011.00,5.865377904750556,0.237139340491243,Operation and Control,0.0,0.0
31-9091.00,4.506094643593131,0.2340146981239244,Operation and Control,2.0,0.4854368932038835
31-9092.00,5.0356458341385135,0.2572391168880428,Operation and Control,1.25,0.30339805825242716
31-9093.00,3.3206244507918017,0.2330236295339938,Operation and Control,2.62,0.6359223300970874
31-9094.00,5.944062422160559,0.211913968199386,Operation and Control,0.12,0.029126213592233007
31-9095.00,4.517678948118852,0.4170498966186839,Operation and Control,1.0,0.24271844660194175
31-9096.00,4.895229618140688,0.1741454223406031,Operation and Control,1.88,0.45631067961165045
31-9097.00,1.3334341829021903,0.0545776171599165,Operation and Control,1.25,0.30339805825242716
31-9099.01,6.268553096897525,0.2609727695199347,Operation and Control,0.38,0.09223300970873786
31-9099.02,3.302485376980417,0.0746696819826702,Operation and Control,3.0,0.7281553398058253
33-1011.00,5.635776065527407,0.2488529999316582,Operation and Control,1.62,0.3932038834951456
33-1012.00,5.875745284968507,0.3292717824007959,Operation and Control,2.0,0.4854368932038835
33-1021.00,0.4974937362059881,0.0660364631158828,Operation and Control,2.25,0.5461165048543689
33-1091.00,5.779314000554585,0.1637624713190984,Operation and Control,1.88,0.45631067961165045
33-2011.00,3.4454849040622206,0.1068982947598956,Operation and Control,3.0,0.7281553398058253
33-2021.00,1.100718864459857,0.2482084237467347,Operation and Control,1.88,0.45631067961165045
33-2022.00,1.689979610107864,0.0335684393062439,Operation and Control,2.38,0.5776699029126213
33-3011.00,5.0642597662740885,0.3922699895578678,Operation and Control,0.75,0.1820388349514563
33-3012.00,5.195624609733253,0.2919025570354377,Operation and Control,2.12,0.5145631067961165
33-3021.00,0.3102949639951508,0.199099657426895,Operation and Control,2.25,0.5461165048543689
33-3021.02,0.441420350094098,0.1055232927788373,Operation and Control,2.62,0.6359223300970874
33-3021.06,0.9095027065114484,0.3677490257861568,Operation and Control,0.0,0.0
33-3031.00,0.2790353255960227,0.2448863943620351,Operation and Control,2.88,0.6990291262135921
33-3041.00,4.545071777214222,0.2162613587331177,Operation and Control,2.25,0.5461165048543689
33-3051.00,5.903111436168631,0.2150775894009764,Operation and Control,2.0,0.4854368932038835
33-3051.04,0.2830288516758523,0.1171656695298026,Operation and Control,2.12,0.5145631067961165
33-3052.00,0.3293608005042068,0.1270180925989579,Operation and Control,2.25,0.5461165048543689
33-9011.00,5.655813360176913,0.248384066235094,Operation and Control,1.62,0.3932038834951456
33-9021.00,0.6623308908559814,0.2627111469337741,Operation and Control,1.38,0.3349514563106796
33-9031.00,0.805585441498137,0.2154920811993843,Operation and Control,1.62,0.3932038834951456
33-9032.00,4.586766371653868,0.1507286371080607,Operation and Control,2.0,0.4854368932038835
33-9091.00,5.113158439906757,0.2034351889568687,Operation and Control,0.0,0.0
33-9092.00,5.842537507804879,0.1103564678026104,Operation and Control,0.5,0.12135922330097088
33-9093.00,4.193890399919631,0.1192133434776953,Operation and Control,2.5,0.6067961165048543
33-9099.02,0.6179749362031001,0.2360998048936476,Operation and Control,1.38,0.3349514563106796
35-1011.00,5.643120258091473,0.0752793309733269,Operation and Control,2.38,0.5776699029126213
35-1012.00,5.141237872013504,0.1883954965899209,Operation and Control,1.75,0.42475728155339804
35-2011.00,4.239471702632358,0.4037960258659255,Operation and Control,1.5,0.3640776699029126
35-2012.00,4.461263964587485,0.2084710347866305,Operation and Control,2.0,0.4854368932038835
35-2013.00,5.010053023166474,0.337776288543529,Operation and Control,2.0,0.4854368932038835
35-2014.00,4.246994159081347,0.2407633179210899,Operation and Control,2.0,0.4854368932038835
35-2015.00,4.360362733704395,0.5062983601472341,Operation and Control,1.12,0.2718446601941748
35-2021.00,4.300785164844014,0.4442796147257701,Operation and Control,0.88,0.21359223300970873
35-3011.00,4.61238095375224,0.4159129284582378,Operation and Control,0.88,0.21359223300970873
35-3023.00,4.525088872822339,0.5141403711329995,Operation and Control,0.62,0.15048543689320387
35-3023.01,4.406239392925931,0.4128264774347699,Operation and Control,2.25,0.5461165048543689
35-3031.00,4.741102305080213,0.4865975781686811,Operation and Control,0.38,0.09223300970873786
35-3041.00,4.475132150519918,0.4178934932457244,Operation and Control,1.12,0.2718446601941748
35-9011.00,4.391810501849145,0.5869536979096984,Operation and Control,0.88,0.21359223300970873
35-9021.00,4.162871592340676,0.5369042641359889,Operation and Control,2.0,0.4854368932038835
35-9031.00,5.042977610724176,0.5033045048558099,Operation and Control,0.25,0.06067961165048544
37-1011.00,5.411809011336032,0.1375097391889803,Operation and Control,1.75,0.42475728155339804
37-1012.00,4.642035987227291,0.0174013638239737,Operation and Control,2.88,0.6990291262135921
37-2011.00,3.827730122652505,0.4149676535069047,Operation and Control,1.5,0.3640776699029126
37-2012.00,4.23829923557428,0.4748274413627054,Operation and Control,0.62,0.15048543689320387
37-2021.00,3.0245185102902963,0.1259580770608387,Operation and Control,2.62,0.6359223300970874
37-3011.00,3.974777596554689,0.3068907109981812,Operation and Control,2.62,0.6359223300970874
37-3012.00,3.4680984931514693,0.3639512329545032,Operation and Control,3.0,0.7281553398058253
37-3013.00,3.6957774077819376,0.3778681500601521,Operation and Control,3.12,0.7572815533980582
39-1013.00,4.622774044084638,0.2070811600915404,Operation and Control,1.38,0.3349514563106796
39-1022.00,5.795525698127262,0.2566016774455664,Operation and Control,1.0,0.24271844660194175
39-2011.00,5.90156701069796,0.1610135548787589,Operation and Control,1.75,0.42475728155339804
39-2021.00,5.01862673346326,0.2339495358381901,Operation and Control,0.75,0.1820388349514563
39-3011.00,4.650421767116062,0.3123230736917528,Operation and Control,0.25,0.06067961165048544
39-3012.00,4.602014575635742,0.264703572303871,Operation and Control,0.75,0.1820388349514563
39-3021.00,3.4970080237394576,0.2807394141789517,Operation and Control,2.75,0.6674757281553398
39-3031.00,5.054011878746418,0.4134412270898139,Operation and Control,0.62,0.15048543689320387
39-3091.00,4.629070042856103,0.3345165375583099,Operation and Control,2.0,0.4854368932038835
39-3092.00,4.503159059462975,0.225302151156088,Operation and Control,1.25,0.30339805825242716
39-3093.00,4.712515883412708,0.3690114084947109,Operation and Control,0.5,0.12135922330097088
39-4011.00,4.385732994568919,0.3253527505215872,Operation and Control,2.25,0.5461165048543689
39-4021.00,4.74705089889534,0.4803516614870506,Operation and Control,1.88,0.45631067961165045
39-4031.00,5.077798604727104,0.3981359638870333,Operation and Control,2.62,0.6359223300970874
39-5011.00,4.58172174934564,0.3675036498050313,Operation and Control,1.5,0.3640776699029126
39-5012.00,4.459637971188156,0.3085546212490906,Operation and Control,0.5,0.12135922330097088
39-5091.00,3.970427404679648,0.0826937669431047,Operation and Control,0.12,0.029126213592233007
39-5092.00,4.338442326399598,0.3316014347642018,Operation and Control,0.12,0.029126213592233007
39-5093.00,5.152885345982893,0.2658353035692578,Operation and Control,0.38,0.09223300970873786
39-5094.00,5.165706022379188,0.1757071509048512,Operation and Control,1.25,0.30339805825242716
39-6011.00,4.771394920853203,0.4689059332876888,Operation and Control,2.12,0.5145631067961165
39-6012.00,5.07851432215471,0.5012741564728741,Operation and Control,0.0,0.0
39-7011.00,5.589661711926871,0.3760014764490649,Operation and Control,0.12,0.029126213592233007
39-7012.00,5.474614374039488,0.2996804118996448,Operation and Control,2.0,0.4854368932038835
39-9011.00,5.4529776412010165,0.4475187049295274,Operation and Control,0.0,0.0
39-9011.01,5.587271933623566,0.4643145809340755,Operation and Control,1.25,0.30339805825242716
39-9031.00,5.842361022371781,0.3026612605462651,Operation and Control,0.75,0.1820388349514563
39-9032.00,5.85248721274598,0.37786405573806,Operation and Control,0.75,0.1820388349514563
39-9041.00,5.653521509693115,0.4764097188630065,Operation and Control,1.0,0.24271844660194175
41-1011.00,5.364091186133807,0.2310480671631136,Operation and Control,0.88,0.21359223300970873
41-1012.00,5.73969941271101,0.2262920905008001,Operation and Control,0.88,0.21359223300970873
41-2011.00,4.793286710863917,0.3862466015592362,Operation and Control,0.5,0.12135922330097088
41-2012.00,4.653960072655564,0.2935358567746577,Operation and Control,1.75,0.42475728155339804
41-2021.00,4.704861848665616,0.3881532852487574,Operation and Control,2.0,0.4854368932038835
41-2022.00,3.818522303826764,0.3029362552520586,Operation and Control,2.0,0.4854368932038835
41-2031.00,4.746849817376065,0.3604164479907359,Operation and Control,1.38,0.3349514563106796
41-3011.00,5.808205369695782,0.3068746735633672,Operation and Control,2.0,0.4854368932038835
41-3021.00,6.108004625893725,0.3098010291227689,Operation and Control,1.0,0.24271844660194175
41-3031.00,6.084172168008908,0.2432289253202232,Operation and Control,0.12,0.029126213592233007
41-3041.00,5.20424269779514,0.3356801690277725,Operation and Control,0.62,0.15048543689320387
41-4011.00,0.3048302182144159,0.1529478111513962,Operation and Control,1.25,0.30339805825242716
41-4011.07,0.9849128571939244,0.1436763673789949,Operation and Control,1.12,0.2718446601941748
41-4012.00,5.486633457141835,0.2466534490682615,Operation and Control,1.0,0.24271844660194175
41-9011.00,5.318419459641471,0.2098958451514681,Operation and Control,0.88,0.21359223300970873
41-9012.00,5.033961179309154,0.2507391695690128,Operation and Control,0.0,0.0
41-9021.00,6.045241728117881,0.1788953340867968,Operation and Control,1.0,0.24271844660194175
41-9022.00,5.82446655486541,0.2725368143976017,Operation and Control,1.5,0.3640776699029126
41-9031.00,0.3224094560906763,0.1584294860760277,Operation and Control,1.0,0.24271844660194175
41-9041.00,5.259221340240615,0.3545130715318761,Operation and Control,0.12,0.029126213592233007
41-9091.00,4.915646053657262,0.3635751471763864,Operation and Control,0.62,0.15048543689320387
43-1011.00,6.10996321869771,0.2515435857689443,Operation and Control,0.25,0.06067961165048544
43-2011.00,4.8174647457466255,0.3530335875868665,Operation and Control,0.75,0.1820388349514563
43-2021.00,4.890356699305514,0.3023456735551169,Operation and Control,0.25,0.06067961165048544
43-3011.00,5.406975462975286,0.3264307205015353,Operation and Control,0.0,0.0
43-3021.00,4.026826114616224,0.1849339591158084,Operation and Control,1.0,0.24271844660194175
43-3031.00,4.54504009814841,0.1511778479405798,Operation and Control,0.12,0.029126213592233007
43-3041.00,4.861690438120126,0.2887351941925968,Operation and Control,1.38,0.3349514563106796
43-3051.00,5.274151694922505,0.2135095066619749,Operation and Control,0.0,0.0
43-3061.00,5.215295268060294,0.11938468912858,Operation and Control,0.0,0.0
43-3071.00,4.573435652868056,0.2665875327567485,Operation and Control,1.38,0.3349514563106796
43-4011.00,4.908201078108268,0.2750970792371245,Operation and Control,0.25,0.06067961165048544
43-4021.00,5.4663485387448505,0.2296950261770786,Operation and Control,0.12,0.029126213592233007
43-4031.00,5.681347706105979,0.3045273266725986,Operation and Control,0.75,0.1820388349514563
43-4051.00,6.088721138398457,0.1381888294214262,Operation and Control,0.0,0.0
43-4061.00,6.038700799093784,0.3117310209007138,Operation and Control,0.0,0.0
43-4071.00,4.482725099848927,0.198210781530517,Operation and Control,1.38,0.3349514563106796
43-4081.00,4.925373585847716,0.4268922594083196,Operation and Control,0.12,0.029126213592233007
43-4111.00,6.1295452233216645,0.2700310585195086,Operation and Control,0.0,0.0
43-4121.00,4.988152172375825,0.3972343115616703,Operation and Control,0.0,0.0
43-4131.00,5.409634650229951,0.2115227211063997,Operation and Control,0.0,0.0
43-4141.00,5.091951902704687,0.3571654683049882,Operation and Control,0.25,0.06067961165048544
43-4151.00,4.701598487552349,0.2259925312669029,Operation and Control,0.75,0.1820388349514563
43-4161.00,5.8085729475482735,0.3235142317241951,Operation and Control,0.25,0.06067961165048544
43-4171.00,5.093655813332866,0.390413167193067,Operation and Control,0.0,0.0
43-4181.00,5.121271906575881,0.321159829145909,Operation and Control,0.5,0.12135922330097088
43-5011.00,4.09311773516914,0.3547721875193353,Operation and Control,1.25,0.30339805825242716
43-5011.01,4.438888641993858,0.1105081016375385,Operation and Control,0.75,0.1820388349514563
43-5021.00,4.441891219010132,0.4149322887684084,Operation and Control,2.25,0.5461165048543689
43-5031.00,5.789720986816615,0.1493534560231202,Operation and Control,1.0,0.24271844660194175
43-5032.00,4.446448847548532,0.2114296468717783,Operation and Control,0.38,0.09223300970873786
43-5041.00,3.104791275773764,0.2179197070832658,Operation and Control,2.38,0.5776699029126213
43-5051.00,4.4507323505314496,0.3680199875078839,Operation and Control,1.0,0.24271844660194175
43-5052.00,4.672915709305635,0.4134104714423481,Operation and Control,2.12,0.5145631067961165
43-5053.00,3.959766512864269,0.4900788470520295,Operation and Control,2.38,0.5776699029126213
43-5061.00,2.7156095551757105,0.0605729559864144,Operation and Control,0.5,0.12135922330097088
43-5071.00,3.9142333730603713,0.2932216190184104,Operation and Control,2.0,0.4854368932038835
43-5111.00,3.154293253417704,0.3392472245733555,Operation and Control,1.75,0.42475728155339804
43-6011.00,5.565694783637274,0.3906700255461494,Operation and Control,0.38,0.09223300970873786
43-6012.00,5.370757751121259,0.3227338250575012,Operation and Control,0.0,0.0
43-6013.00,5.278200455435994,0.3091805003436909,Operation and Control,0.25,0.06067961165048544
43-6014.00,5.176540806864316,0.3161095661876546,Operation and Control,0.25,0.06067961165048544
43-9021.00,3.559070999987999,0.1837702736553856,Operation and Control,0.0,0.0
43-9022.00,4.244805834936635,0.2075704121872331,Operation and Control,0.88,0.21359223300970873
43-9031.00,3.5219030030561207,0.1539088428322041,Operation and Control,1.38,0.3349514563106796
43-9041.00,5.587803029648531,0.1443762852317255,Operation and Control,0.38,0.09223300970873786
43-9051.00,3.918283359925129,0.4757324978790291,Operation and Control,2.88,0.6990291262135921
43-9061.00,4.833970004448837,0.2918379813734284,Operation and Control,0.38,0.09223300970873786
43-9071.00,3.791168526348029,0.4063068619378789,Operation and Control,2.62,0.6359223300970874
43-9081.00,2.06173987190938,0.0306711617653763,Operation and Control,0.0,0.0
43-9111.00,0.9403176471679416,0.2021228573440778,Operation and Control,0.0,0.0
45-1011.00,4.167976129773726,0.0412389389154681,Operation and Control,3.0,0.7281553398058253
45-2011.00,1.5499734599965538,0.3153301141024277,Operation and Control,2.38,0.5776699029126213
45-2021.00,4.487284936624251,0.1058616301804559,Operation and Control,2.62,0.6359223300970874
45-2041.00,3.357249232971921,0.3809174571983863,Operation and Control,0.62,0.15048543689320387
45-2091.00,3.434567515691083,0.5403480337530548,Operation and Control,3.75,0.9101941747572815
45-2092.00,3.8640695394058255,0.1975534020955021,Operation and Control,2.62,0.6359223300970874
45-2093.00,4.062428598678826,0.2359016184573757,Operation and Control,3.0,0.7281553398058253
45-3031.00,3.56969818134709,0.2541929061714903,Operation and Control,2.0,0.4854368932038835
45-4011.00,3.369476203207403,0.2481943727501055,Operation and Control,2.62,0.6359223300970874
45-4021.00,3.4117017911393184,0.4217817003356433,Operation and Control,2.88,0.6990291262135921
45-4022.00,3.377753493954348,0.5034515192464876,Operation and Control,4.0,0.970873786407767
45-4023.00,3.083284390708338,0.28739945102967,Operation and Control,2.25,0.5461165048543689
47-1011.00,2.849816621864476,0.1330941106328362,Operation and Control,3.0,0.7281553398058253
47-1011.03,1.7082520119908997,0.3287585702688362,Operation and Control,3.0,0.7281553398058253
47-2011.00,2.9683767571084734,0.6503281946939057,Operation and Control,3.88,0.9417475728155339
47-2021.00,3.372026788815824,0.4709856124055753,Operation and Control,2.12,0.5145631067961165
47-2022.00,3.538564863717422,0.5838879372908855,Operation and Control,2.62,0.6359223300970874
47-2031.00,3.417825903930161,0.4213977316664716,Operation and Control,2.62,0.6359223300970874
47-2041.00,3.778825059140436,0.4494108565455921,Operation and Control,2.12,0.5145631067961165
47-2042.00,3.555958621236785,0.4881015456744636,Operation and Control,2.12,0.5145631067961165
47-2043.00,3.564828149298407,0.527496024804351,Operation and Control,2.75,0.6674757281553398
47-2044.00,3.654513289326447,0.4325610039773322,Operation and Control,2.12,0.5145631067961165
47-2051.00,3.475214104823016,0.5225792367734919,Operation and Control,2.75,0.6674757281553398
47-2053.00,3.5456109355171144,0.5787125502544698,Operation and Control,2.5,0.6067961165048543
47-2061.00,3.348319985335285,0.4844316749214282,Operation and Control,3.0,0.7281553398058253
47-2071.00,3.4854243123092705,0.6312057091773878,Operation and Control,3.12,0.7572815533980582
47-2072.00,3.318001862736014,0.6158172388086252,Operation and Control,3.75,0.9101941747572815
47-2073.00,3.357563038540517,0.4755577785359526,Operation and Control,4.12,1.0
47-2081.00,3.568264488560401,0.4292751206192237,Operation and Control,2.38,0.5776699029126213
47-2082.00,3.4886787444068497,0.4628777853594569,Operation and Control,2.0,0.4854368932038835
47-2111.00,2.886885330323133,0.4474482075063763,Operation and Control,3.0,0.7281553398058253
47-2121.00,3.459141570859124,0.5272813678467911,Operation and Control,2.88,0.6990291262135921
47-2131.00,3.380362532957133,0.5119487952624728,Operation and Control,3.0,0.7281553398058253
47-2132.00,3.1074019055715705,0.4049363283522955,Operation and Control,2.12,0.5145631067961165
47-2141.00,3.544584033614681,0.4213812134871531,Operation and Control,2.0,0.4854368932038835
47-2142.00,3.624510453054949,0.4696717794789085,Operation and Control,2.0,0.4854368932038835
47-2151.00,3.205312359311667,0.5134175705812841,Operation and Control,3.0,0.7281553398058253
47-2152.00,2.9342317156063538,0.4740835716242896,Operation and Control,2.88,0.6990291262135921
47-2152.04,2.796486554938703,0.3910769600903968,Operation and Control,2.88,0.6990291262135921
47-2161.00,3.833807975434332,0.3865766587044162,Operation and Control,2.25,0.5461165048543689
47-2171.00,3.4084680712604003,0.6197274443529018,Operation and Control,2.88,0.6990291262135921
47-2181.00,3.504640275785644,0.3132505426614205,Operation and Control,2.88,0.6990291262135921
47-2211.00,3.20043270339548,0.5206820014799206,Operation and Control,2.88,0.6990291262135921
47-2221.00,3.3741548953514,0.6351145932499556,Operation and Control,3.0,0.7281553398058253
47-2231.00,2.2331092218428514,0.3779364739157766,Operation and Control,2.88,0.6990291262135921
47-3011.00,3.535172468417534,0.58552088119731,Operation and Control,2.38,0.5776699029126213
47-3012.00,3.571706719816616,0.5835539483476073,Operation and Control,2.12,0.5145631067961165
47-3013.00,3.333588750368504,0.5863000094560192,Operation and Control,2.75,0.6674757281553398
47-3014.00,3.74870095364888,0.5676765242762642,Operation and Control,2.0,0.4854368932038835
47-3015.00,3.35129240715483,0.5768899960114275,Operation and Control,2.0,0.4854368932038835
47-3016.00,3.681020399849548,0.42570357229587,Operation and Control,2.12,0.5145631067961165
47-4011.00,1.7884647574584616,0.4178614629287113,Operation and Control,1.75,0.42475728155339804
47-4011.01,1.6691781914212047,0.5091769413393681,Operation and Control,2.5,0.6067961165048543
47-4021.00,3.0240153573626727,0.45241388251853,Operation and Control,3.25,0.7888349514563107
